timestamp,open,high,low,close,volume,source_1m_count
2026-06-03 10:30:00,1886.5,1888.27,1882.87,1883.45,2045.7236,15
2026-06-03 10:45:00,1883.45,1885.24,1882.22,1884.79,2137.0047,15
2026-06-03 11:00:00,1884.79,1888.0,1882.93,1888.0,2064.178,15
2026-06-03 11:15:00,1887.99,1888.29,1884.5,1886.84,2478.4353,15
2026-06-03 11:30:00,1886.83,1886.83,1879.39,1881.17,2676.833,15
2026-06-03 11:45:00,1881.17,1881.17,1876.12,1878.16,3000.5058,15
2026-06-03 12:00:00,1878.17,1879.29,1872.95,1874.69,2530.5516000000002,15
2026-06-03 12:15:00,1874.68,1874.68,1868.02,1873.59,5428.8896,15
2026-06-03 12:30:00,1873.58,1880.0,1868.26,1872.62,4007.0797000000002,15
2026-06-03 12:45:00,1872.62,1879.57,1871.6,1876.4,2413.3583,15
2026-06-03 13:00:00,1876.41,1879.68,1869.34,1874.38,4255.7586,15
2026-06-03 13:15:00,1874.38,1878.3,1867.67,1867.83,2755.6989,15
2026-06-03 13:30:00,1867.84,1877.0,1863.01,1864.49,6231.5698,15
2026-06-03 13:45:00,1864.49,1872.56,1861.35,1867.64,5532.4651,15
2026-06-03 14:00:00,1867.64,1868.72,1862.0,1865.54,3729.7459,15
2026-06-03 14:15:00,1865.55,1866.47,1854.53,1858.26,5871.9497,15
2026-06-03 14:30:00,1858.26,1862.09,1852.8,1853.81,3543.7889,15
2026-06-03 14:45:00,1853.81,1859.22,1852.82,1858.51,2431.8585000000003,15
2026-06-03 15:00:00,1858.51,1859.75,1847.84,1851.32,5776.4957,15
2026-06-03 15:15:00,1851.32,1856.56,1844.47,1853.7,9381.0096,15
2026-06-03 15:30:00,1853.7,1856.0,1843.09,1845.0,5362.6461,15
2026-06-03 15:45:00,1845.0,1846.55,1836.21,1837.21,9239.3895,15
2026-06-03 16:00:00,1837.22,1844.08,1831.35,1836.63,10844.7753,15
2026-06-03 16:15:00,1836.63,1838.64,1811.15,1819.16,16247.8548,15
2026-06-03 16:30:00,1819.16,1829.08,1816.8,1828.5,7072.6224999999995,15
2026-06-03 16:45:00,1828.5,1833.3,1826.24,1832.68,4704.6205,15
2026-06-03 17:00:00,1832.68,1833.93,1818.14,1820.6,4576.8446,15
2026-06-03 17:15:00,1820.59,1830.09,1820.59,1829.62,3442.1339,15
2026-06-03 17:30:00,1829.62,1839.53,1826.63,1836.01,3640.1941,15
2026-06-03 17:45:00,1836.01,1836.26,1823.48,1828.11,3690.2646,15
2026-06-03 18:00:00,1828.12,1832.69,1825.46,1829.27,2994.7321,15
2026-06-03 18:15:00,1829.26,1829.27,1821.65,1825.66,3107.0591,15
2026-06-03 18:30:00,1825.65,1832.3,1822.41,1830.22,2028.58,15
2026-06-03 18:45:00,1830.23,1834.41,1830.23,1832.25,2083.6457,15
2026-06-03 19:00:00,1832.25,1833.64,1826.24,1827.93,2223.3778,15
2026-06-03 19:15:00,1827.93,1829.31,1814.47,1815.8,7095.1897,15
2026-06-03 19:30:00,1815.79,1823.66,1813.35,1820.01,4364.7478,15
2026-06-03 19:45:00,1820.0,1823.17,1795.23,1803.41,26278.0974,15
2026-06-03 20:00:00,1803.41,1813.11,1792.66,1811.36,12016.5759,15
2026-06-03 20:15:00,1811.35,1811.46,1796.87,1810.5,7785.5089,15
2026-06-03 20:30:00,1810.5,1810.51,1793.22,1793.79,6102.2507,15
2026-06-03 20:45:00,1793.8,1796.0,1769.62,1781.44,22223.729900000002,15
2026-06-03 21:00:00,1781.44,1803.6,1777.67,1797.85,7209.7586,15
2026-06-03 21:15:00,1797.85,1803.77,1797.49,1801.8,3447.8936,15
2026-06-03 21:30:00,1801.8,1839.42,1800.48,1829.42,16216.7575,15
2026-06-03 21:45:00,1829.42,1850.29,1825.44,1850.1,13977.143,15
2026-06-03 22:00:00,1850.1,1852.2,1836.6,1838.51,10695.527900000001,15
2026-06-03 22:15:00,1838.51,1838.51,1827.11,1829.58,6592.4472,15
2026-06-03 22:30:00,1829.57,1836.49,1822.77,1830.88,5745.402,15
2026-06-03 22:45:00,1830.87,1831.59,1823.43,1829.0,3048.5289,15
2026-06-03 23:00:00,1829.01,1830.93,1816.54,1823.56,7051.0677,15
2026-06-03 23:15:00,1823.56,1825.31,1816.53,1822.35,4068.9012,15
2026-06-03 23:30:00,1822.35,1825.48,1814.42,1816.5,5626.0007,15
2026-06-03 23:45:00,1816.51,1820.73,1812.84,1813.05,3594.8811,15
2026-06-04 00:00:00,1813.05,1820.5,1810.3,1817.01,4392.1554,15
2026-06-04 00:15:00,1817.01,1819.9,1784.08,1784.18,11292.3317,15
2026-06-04 00:30:00,1784.18,1804.32,1782.6,1800.72,14569.9031,15
2026-06-04 00:45:00,1800.72,1800.79,1785.4,1793.85,6439.7582,15
2026-06-04 01:00:00,1793.86,1801.06,1784.75,1786.91,6672.4043,15
2026-06-04 01:15:00,1786.92,1787.6,1765.0,1773.6,14248.4606,15
2026-06-04 01:30:00,1773.61,1789.74,1772.77,1781.55,6568.5163,15
2026-06-04 01:45:00,1781.54,1782.54,1755.0,1759.77,17904.910200000002,15
2026-06-04 02:00:00,1759.76,1762.18,1717.28,1745.53,49769.151399999995,15
2026-06-04 02:15:00,1745.53,1772.49,1736.48,1766.55,17870.1744,15
2026-06-04 02:30:00,1766.55,1776.9,1763.12,1774.1,9403.1629,15
2026-06-04 02:45:00,1774.09,1778.93,1765.82,1766.82,7171.6326,15
2026-06-04 03:00:00,1766.83,1797.6,1766.6,1793.53,12449.0844,15
2026-06-04 03:15:00,1793.53,1801.22,1793.06,1794.83,6809.1530999999995,15
2026-06-04 03:30:00,1794.83,1812.52,1794.42,1808.59,9939.9855,15
2026-06-04 03:45:00,1808.59,1812.09,1806.22,1809.24,4545.2747,15
2026-06-04 04:00:00,1809.24,1817.45,1808.0,1814.0,4357.1929,15
2026-06-04 04:15:00,1813.99,1818.0,1809.42,1810.93,3960.0804,15
2026-06-04 04:30:00,1810.93,1812.8,1803.23,1807.41,4669.7968,15
2026-06-04 04:45:00,1807.41,1807.92,1802.69,1805.49,3969.0863,15
2026-06-04 05:00:00,1805.49,1805.49,1783.4,1792.72,9049.8113,15
2026-06-04 05:15:00,1792.72,1795.05,1783.72,1784.54,8053.11,15
2026-06-04 05:30:00,1784.55,1794.89,1780.59,1793.99,6338.8277,15
2026-06-04 05:45:00,1793.98,1793.98,1781.33,1784.06,4139.3724,15
2026-06-04 06:00:00,1784.05,1791.03,1782.07,1790.69,5141.3761,15
2026-06-04 06:15:00,1790.69,1802.06,1788.84,1797.43,5003.4695,15
2026-06-04 06:30:00,1797.44,1801.78,1791.29,1798.15,3769.8379,15
2026-06-04 06:45:00,1798.14,1798.14,1786.85,1789.95,4816.456,15
2026-06-04 07:00:00,1789.96,1790.72,1776.89,1783.39,5916.7466,15
2026-06-04 07:15:00,1783.39,1784.38,1773.52,1778.02,5553.5560000000005,15
2026-06-04 07:30:00,1778.02,1787.3,1777.41,1784.53,4435.9505,15
2026-06-04 07:45:00,1784.53,1785.24,1777.05,1777.45,3810.8811,15
2026-06-04 08:00:00,1777.44,1783.27,1767.46,1767.73,5353.6653,15
2026-06-04 08:15:00,1767.74,1774.2,1763.98,1771.59,6869.7862000000005,15
2026-06-04 08:30:00,1771.59,1778.96,1766.94,1769.04,5049.6776,15
2026-06-04 08:45:00,1769.04,1777.34,1768.85,1773.63,4649.745,15
2026-06-04 09:00:00,1773.63,1774.14,1758.51,1761.25,7261.6024,15
2026-06-04 09:15:00,1761.25,1761.84,1746.32,1749.18,15448.6483,15
2026-06-04 09:30:00,1749.18,1753.92,1744.53,1752.76,8713.9578,15
2026-06-04 09:45:00,1752.75,1766.76,1752.64,1766.52,9487.5977,15
2026-06-04 10:00:00,1766.58,1767.22,1753.35,1755.9,5735.4002,15
2026-06-04 10:15:00,1755.9,1761.0,1751.98,1755.01,4912.1362,15
2026-06-04 10:30:00,1755.0,1763.31,1752.61,1752.84,5695.452,15
2026-06-04 10:45:00,1752.85,1753.89,1730.13,1736.86,27646.1431,15
2026-06-04 11:00:00,1736.86,1744.26,1732.53,1736.38,10388.9247,15
2026-06-04 11:15:00,1736.38,1752.09,1735.01,1747.83,10985.9462,15
2026-06-04 11:30:00,1747.83,1754.67,1738.04,1741.12,7359.4621,15
2026-06-04 11:45:00,1741.12,1751.85,1741.12,1751.51,5828.716,15
2026-06-04 12:00:00,1751.51,1757.43,1744.29,1747.14,6946.0187,15
2026-06-04 12:15:00,1747.13,1769.0,1746.76,1767.68,12058.9412,15
2026-06-04 12:30:00,1767.67,1782.91,1765.16,1775.18,9892.9557,15
2026-06-04 12:45:00,1775.17,1782.52,1772.0,1778.16,7721.318,15
2026-06-04 13:00:00,1778.17,1780.49,1773.27,1773.28,6867.8368,15
2026-06-04 13:15:00,1773.27,1775.13,1755.65,1763.13,8164.316,15
2026-06-04 13:30:00,1763.14,1790.0,1762.02,1778.74,12332.1312,15
2026-06-04 13:45:00,1778.74,1787.15,1774.91,1785.52,5070.1076,15
2026-06-04 14:00:00,1785.53,1794.43,1777.99,1789.5,8074.8431,15
2026-06-04 14:15:00,1789.51,1791.3,1780.23,1782.16,5242.1583,15
2026-06-04 14:30:00,1782.15,1782.15,1770.5,1772.3,6773.274,15
2026-06-04 14:45:00,1772.3,1775.69,1766.33,1774.38,4567.5415,15
